"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"NCL18",12.857645184136201,"Low Fat",0.293417759,"Household",194.6136,"OUT019",1985,"Small","Tier 1","Grocery Store",583.2408
"NCL19",15.35,"Low Fat",0.015663185,"Others",143.947,"OUT013",1987,"High","Tier 3","Supermarket Type1",3006.087
"NCL19",15.35,"Low Fat",0.015673267,"Others",145.047,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2719.793
"NCL19",15.35,"Low Fat",0.015676231,"Others",144.047,"OUT046",1997,"Small","Tier 1","Supermarket Type1",286.294
"NCL19",15.35,"Low Fat",0.015700603,"Others",141.147,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2719.793
"NCL29",12.857645184136201,"Low Fat",0.113387677,"Health and Hygiene",156.9604,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1584.604
"NCL29",9.695,"Low Fat",0.113917889,"Health and Hygiene",158.2604,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2693.8268
"NCL29",9.695,"Low Fat",0.113939434,"Health and Hygiene",160.2604,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1901.5248
"NCL29",9.695,"Low Fat",0.114170506,"Health and Hygiene",158.9604,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1743.0644
"NCL29",9.695,"Low Fat",0.114583922,"Health and Hygiene",156.4604,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2535.3664
"NCL29",9.695,"Low Fat",0.190711254,"Health and Hygiene",159.1604,"OUT010",1998,"Medium","Tier 3","Grocery Store",633.8416
"NCL30",18.1,"Low Fat",0.048940428,"Household",127.5336,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1789.6704
"NCL30",18.1,"Low Fat",0.049016517,"Household",128.7336,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2173.1712
"NCL31",12.857645184136201,"Low Fat",0.119698523,"Others",143.047,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3578.675
"NCL31",7.39,"Low Fat",0.120180894,"Others",141.447,"OUT013",1987,"High","Tier 3","Supermarket Type1",2290.352
"NCL31",7.39,"Low Fat",0.120258245,"Others",141.547,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2290.352
"NCL31",7.39,"Low Fat",0.120280989,"Others",142.747,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3149.234
"NCL31",7.39,"LF",0.120467994,"Others",145.147,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5296.439
"NCL31",7.39,"Low Fat",0.120524922,"Others",142.247,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2433.499
"NCL31",7.39,"Low Fat",0.120770963,"Others",143.447,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2290.352
"NCL31",7.39,"Low Fat",0.120961347,"Others",143.847,"OUT017",2007,"Small","Tier 2","Supermarket Type1",4866.998
"NCL31",12.857645184136201,"Low Fat",0.210596485,"Others",144.747,"OUT019",1985,"Small","Tier 1","Grocery Store",143.147
"NCL41",12.35,"Low Fat",0.041729735,"Health and Hygiene",36.3216,"OUT035",2004,"Small","Tier 2","Supermarket Type1",276.9728
"NCL41",12.35,"Low Fat",0.041737627,"Health and Hygiene",33.1216,"OUT046",1997,"Small","Tier 1","Supermarket Type1",519.324
"NCL41",12.35,"Low Fat",0.041802518,"Health and Hygiene",34.8216,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",311.5944
"NCL41",12.35,"Low Fat",0.041907648,"Health and Hygiene",36.2216,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",346.216
"NCL41",12.857645184136201,"Low Fat",0.073077197,"Health and Hygiene",34.3216,"OUT019",1985,"Small","Tier 1","Grocery Store",34.6216
"NCL42",18.85,"Low Fat",0.040338009,"Household",246.7144,"OUT013",1987,"High","Tier 3","Supermarket Type1",6615.3888
"NCL42",18.85,"Low Fat",0.040434372,"Household",244.3144,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",5635.3312
"NCL42",18.85,"Low Fat",0.040599963,"Household",244.0144,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",5635.3312
"NCL53",7.5,"Low Fat",0.036204764,"Health and Hygiene",176.1028,"OUT013",1987,"High","Tier 3","Supermarket Type1",1948.1308
"NCL53",7.5,"Low Fat",0.036234918,"Health and Hygiene",175.3028,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3896.2616
"NCL53",7.5,"Low Fat",0.036308404,"Health and Hygiene",175.4028,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2833.6448
"NCL53",7.5,"Low Fat",0.036382524,"Health and Hygiene",177.9028,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1416.8224
"NCL53",7.5,"Low Fat",0.036439878,"Health and Hygiene",175.3028,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",3010.7476
"NCL53",7.5,"LF",0.060649825,"Health and Hygiene",177.4028,"OUT010",1998,"Medium","Tier 3","Grocery Store",354.2056
"NCL54",12.857645184136201,"Low Fat",0.082353076,"Household",176.9054,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4202.5296
"NCL55",12.15,"Low Fat",0,"Others",254.904,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4048.064
"NCL55",12.15,"Low Fat",0.06479182,"Others",254.004,"OUT045",2002,"Small","Tier 2","Supermarket Type1",2277.036
"NCL55",12.15,"Low Fat",0.065026434,"Others",253.704,"OUT017",2007,"Small","Tier 2","Supermarket Type1",5060.08
"NCM05",12.857645184136201,"Low Fat",0.059557164,"Health and Hygiene",263.7226,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6872.3876
"NCM05",6.825,"Low Fat",0.059940022,"Health and Hygiene",262.4226,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3964.839
"NCM05",12.857645184136201,"Low Fat",0.104784329,"Health and Hygiene",266.0226,"OUT019",1985,"Small","Tier 1","Grocery Store",528.6452
"NCM06",12.857645184136201,"Low Fat",0.075361182,"Household",155.6656,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3243.7776
"NCM06",7.475,"LF",0.075713578,"Household",156.4656,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2471.4496
"NCM06",7.475,"LF",0.075881475,"Household",155.2656,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2934.8464
"NCM06",7.475,"Low Fat",0.076036381,"Household",153.9656,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2625.9152
"NCM06",7.475,"Low Fat",0.076156245,"Household",156.4656,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2008.0528
"NCM06",7.475,"Low Fat",0.126752975,"Household",154.2656,"OUT010",1998,"Medium","Tier 3","Grocery Store",308.9312
"NCM07",12.857645184136201,"Low Fat",0.03976832,"Others",83.9908,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2348.9424
"NCM07",9.395,"Low Fat",0.039954281,"Others",82.4908,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2013.3792
"NCM07",9.395,"Low Fat",0.039961837,"Others",84.0908,"OUT046",1997,"Small","Tier 1","Supermarket Type1",419.454
"NCM07",9.395,"Low Fat",0.040023967,"Others",85.5908,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1006.6896
"NCM07",9.395,"Low Fat",0.040124625,"Others",85.1908,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1342.2528
"NCM07",9.395,"Low Fat",0.040187877,"Others",85.6908,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1593.9252
"NCM07",12.857645184136201,"Low Fat",0.069968018,"Others",83.9908,"OUT019",1985,"Small","Tier 1","Grocery Store",167.7816
"NCM17",12.857645184136201,"Low Fat",0.070791391,"Health and Hygiene",46.4086,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2007.387
"NCM17",7.93,"Low Fat",0.071076672,"Health and Hygiene",44.9086,"OUT013",1987,"High","Tier 3","Supermarket Type1",802.9548
"NCM17",7.93,"Low Fat",0.07113587,"Health and Hygiene",42.7086,"OUT046",1997,"Small","Tier 1","Supermarket Type1",356.8688
"NCM17",7.93,"Low Fat",0.071425647,"Health and Hygiene",45.9086,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1070.6064
"NCM17",7.93,"Low Fat",0.071538243,"Health and Hygiene",44.5086,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1249.0408
"NCM18",12.857645184136201,"Low Fat",0.082440705,"Household",61.3194,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2043.3402
"NCM18",13,"Low Fat",0.082970667,"Household",60.0194,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1114.5492
"NCM18",13,"LF",0.083009876,"Household",61.1194,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2352.9372
"NCM19",12.857645184136201,"Low Fat",0.047008497,"Others",112.0202,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5063.409
"NCM19",12.65,"Low Fat",0.047197936,"Others",114.1202,"OUT013",1987,"High","Tier 3","Supermarket Type1",3488.1262
"NCM26",20.5,"LF",0.02312394,"Others",154.634,"OUT013",1987,"High","Tier 3","Supermarket Type1",2297.01
"NCM26",20.5,"LF",0.023179181,"Others",154.034,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2450.144
"NCM26",20.5,"Low Fat",0.023190134,"Others",153.434,"OUT045",2002,"Small","Tier 2","Supermarket Type1",3981.484
"NCM26",20.5,"LF",0.023274107,"Others",154.134,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2909.546
"NCM26",12.857645184136201,"Low Fat",0.040520754,"Others",153.934,"OUT019",1985,"Small","Tier 1","Grocery Store",153.134
"NCM29",11.5,"Low Fat",0.017638893,"Health and Hygiene",132.7626,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2885.5772
"NCM29",11.5,"Low Fat",0.017678008,"Health and Hygiene",129.2626,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1705.1138
"NCM29",11.5,"Low Fat",0.017714096,"Health and Hygiene",132.9626,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1442.7886
"NCM29",11.5,"Low Fat",0.029529474,"Health and Hygiene",132.6626,"OUT010",1998,"Medium","Tier 3","Grocery Store",262.3252
"NCM30",12.857645184136201,"Low Fat",0.066969525,"Household",39.2796,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",701.7532
"NCM30",19.1,"LF",0.067239404,"Household",39.6796,"OUT013",1987,"High","Tier 3","Supermarket Type1",660.4736
"NCM30",19.1,"Low Fat",0.067295406,"Household",41.9796,"OUT046",1997,"Small","Tier 1","Supermarket Type1",701.7532
"NCM30",19.1,"Low Fat",0.067400032,"Household",41.9796,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",784.3124
"NCM30",19.1,"Low Fat",0.067569539,"Household",43.0796,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",619.194
"NCM30",19.1,"Low Fat",0.067676056,"Household",40.8796,"OUT017",2007,"Small","Tier 2","Supermarket Type1",371.5164
"NCM31",6.095,"Low Fat",0.081196619,"Others",141.4154,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1418.154
"NCM41",16.5,"Low Fat",0.035728302,"Health and Hygiene",95.212,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",838.908
"NCM41",16.5,"Low Fat",0.035801238,"Health and Hygiene",92.612,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",559.272
"NCM42",6.13,"Low Fat",0.028365524,"Household",110.0912,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1637.868
"NCM42",6.13,"Low Fat",0.02848169,"Household",110.4912,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1310.2944
"NCM43",14.5,"Low Fat",0.019471688,"Others",164.821,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2120.573
"NCM43",14.5,"Low Fat",0.01950565,"Others",163.921,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2446.815
"NCM43",14.5,"Low Fat",0.019554705,"Others",162.421,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1957.452
"NCM43",12.857645184136201,"Low Fat",0.03409886,"Others",162.621,"OUT019",1985,"Small","Tier 1","Grocery Store",815.605
"NCM53",18.75,"Low Fat",0.052040915,"Health and Hygiene",105.728,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2024.032
"NCM53",18.75,"Low Fat",0.052121825,"Health and Hygiene",104.828,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2343.616
"NCM53",18.75,"Low Fat",0.05233528,"Health and Hygiene",108.128,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1065.28
"NCM54",17.7,"Low Fat",0.05089667,"Household",125.5678,"OUT013",1987,"High","Tier 3","Supermarket Type1",1398.8458
"NCM54",17.7,"Low Fat",0.050929429,"Household",129.1678,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1780.3492
"NCM54",12.857645184136201,"Low Fat",0.08918772,"Household",128.9678,"OUT019",1985,"Small","Tier 1","Grocery Store",254.3356
"NCM55",15.6,"Low Fat",0.066726133,"Others",185.8924,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3516.7556
"NCM55",15.6,"Low Fat",0.066829875,"Others",185.5924,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3146.5708
"NCM55",15.6,"Low Fat",0.111685868,"Others",184.7924,"OUT010",1998,"Small","Tier 3","Grocery Store",370.1848
"NCN05",8.235,"Low Fat",0.014459672,"Health and Hygiene",181.895,"OUT046",1997,"Small","Tier 1","Supermarket Type1",732.38
"NCN05",8.235,"Low Fat",0.014482153,"Health and Hygiene",182.295,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3661.9
"NCN05",8.235,"Low Fat",0.014488997,"Health and Hygiene",183.795,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2929.52
"NCN05",8.235,"Low Fat",0.014518575,"Health and Hygiene",182.195,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2380.235
"NCN05",8.235,"Low Fat",0.014541462,"Health and Hygiene",184.495,"OUT017",2007,"High","Tier 2","Supermarket Type1",3844.995
"NCN06",8.39,"Low Fat",0.120396991,"Household",163.4868,"OUT013",1987,"High","Tier 3","Supermarket Type1",4586.0304
"NCN06",8.39,"Low Fat",0.120474481,"Household",165.5868,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1965.4416
"NCN06",8.39,"Low Fat",0.121178848,"Household",165.1868,"OUT017",2007,"High","Tier 2","Supermarket Type1",2784.3756
"NCN07",18.5,"Low Fat",0.03391645,"Others",130.9284,"OUT013",1987,"High","Tier 3","Supermarket Type1",1713.7692
"NCN07",18.5,"Low Fat",0.033938279,"Others",132.5284,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1318.284
"NCN07",18.5,"Low Fat",0.033944698,"Others",129.9284,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1054.6272
"NCN07",18.5,"Low Fat",0.034013539,"Others",133.2284,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2768.3964
"NCN07",18.5,"Low Fat",0.034082974,"Others",130.9284,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1977.426
"NCN07",18.5,"Low Fat",0.056816465,"Others",132.1284,"OUT010",1998,"Medium","Tier 3","Grocery Store",263.6568
"NCN14",12.857645184136201,"Low Fat",0.09147267,"Others",184.6608,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2756.412
"NCN14",19.1,"Low Fat",0.091917786,"Others",182.7608,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1837.608
"NCN14",19.1,"Low Fat",0.092060694,"Others",183.7608,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4777.7808
"NCN14",19.1,"Low Fat",0.092437711,"Others",185.2608,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1470.0864
"NCN14",19.1,"Low Fat",0.15385153,"Others",185.1608,"OUT010",1998,"Small","Tier 3","Grocery Store",551.2824
"NCN17",11,"Low Fat",0.05489331,"Health and Hygiene",101.9358,"OUT013",1987,"High","Tier 3","Supermarket Type1",1105.8938
"NCN17",11,"Low Fat",0.054928641,"Health and Hygiene",101.7358,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1508.037
"NCN17",11,"Low Fat",0.054939029,"Health and Hygiene",101.4358,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1608.5728
"NCN17",11,"Low Fat",0.055162827,"Health and Hygiene",100.3358,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",904.8222
"NCN18",8.895,"Low Fat",0,"Household",111.9544,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1565.9616
"NCN18",12.857645184136201,"Low Fat",0.124110734,"Household",111.7544,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4138.6128
"NCN18",8.895,"Low Fat",0.124610886,"Household",113.1544,"OUT013",1987,"High","Tier 3","Supermarket Type1",4250.4672
"NCN18",8.895,"Low Fat",0.125222705,"Household",113.3544,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1006.6896
"NCN19",13.1,"Low Fat",0.012089479,"Others",189.853,"OUT013",1987,"High","Tier 3","Supermarket Type1",3415.554
"NCN19",13.1,"Low Fat",0.01209726,"Others",188.853,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3225.801
"NCN19",13.1,"Low Fat",0.012148836,"Others",191.353,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1328.271
"NCN19",13.1,"Low Fat",0.012167988,"Others",190.253,"OUT017",2007,"Small","Tier 2","Supermarket Type1",4174.566
"NCN26",10.85,"Low Fat",0,"Household",119.0808,"OUT013",1987,"High","Tier 3","Supermarket Type1",2343.616
"NCN26",10.85,"LF",0.028674471,"Household",115.1808,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3866.9664
"NCN26",10.85,"Low Fat",0.028679894,"Household",115.1808,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2109.2544
"NCN26",10.85,"Low Fat",0.028738058,"Household",117.1808,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",703.0848
"NCN29",15.2,"Low Fat",0,"Health and Hygiene",47.8034,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",437.4306
"NCN29",15.2,"Low Fat",0.012141036,"Health and Hygiene",48.7034,"OUT045",2002,"Small","Tier 2","Supermarket Type1",680.4476
"NCN29",15.2,"Low Fat",0.012184999,"Health and Hygiene",50.3034,"OUT017",2007,"Small","Tier 2","Supermarket Type1",145.8102
"NCN29",15.2,"Low Fat",0.020280476,"Health and Hygiene",49.1034,"OUT010",1998,"Small","Tier 3","Grocery Store",194.4136
"NCN29",12.857645184136201,"Low Fat",0.021214364,"Health and Hygiene",48.2034,"OUT019",1985,"Small","Tier 1","Grocery Store",97.2068
"NCN30",12.857645184136201,"LF",0.016910914,"Household",96.641,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1544.656
"NCN41",17,"Low Fat",0.052165855,"Health and Hygiene",125.073,"OUT013",1987,"High","Tier 3","Supermarket Type1",1108.557
"NCN41",17,"Low Fat",0.052421981,"Health and Hygiene",123.773,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1231.73
"NCN41",12.857645184136201,"Low Fat",0.091411749,"Health and Hygiene",121.373,"OUT019",1985,"Small","Tier 1","Grocery Store",369.519
"NCN42",20.25,"Low Fat",0,"Household",145.6418,"OUT013",1987,"High","Tier 3","Supermarket Type1",3384.2614
"NCN42",20.25,"Low Fat",0.014222617,"Household",148.9418,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3531.4032
"NCN42",20.25,"Low Fat",0.014251461,"Household",148.6418,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2648.5524
"NCN42",20.25,"Low Fat",0.014280554,"Household",148.0418,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1177.1344
"NCN43",12.15,"Low Fat",0.006770252,"Others",124.473,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1231.73
"NCN43",12.15,"Low Fat",0.011314423,"Others",122.973,"OUT010",1998,"Small","Tier 3","Grocery Store",123.173
"NCN53",5.175,"Low Fat",0.030330202,"Health and Hygiene",35.4874,"OUT013",1987,"High","Tier 3","Supermarket Type1",388.1614
"NCN53",5.175,"Low Fat",0.030479118,"Health and Hygiene",33.2874,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",635.1732
"NCN53",5.175,"Low Fat",0.030527166,"Health and Hygiene",33.5874,"OUT017",2007,"Small","Tier 2","Supermarket Type1",635.1732
"NCN53",12.857645184136201,"Low Fat",0.053148497,"Health and Hygiene",36.3874,"OUT019",1985,"Small","Tier 1","Grocery Store",105.8622
"NCN54",20.35,"Low Fat",0.021322439,"Household",79.1328,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1235.7248
"NCN54",20.35,"Low Fat",0.021326471,"Household",76.1328,"OUT046",1997,"Small","Tier 1","Supermarket Type1",772.328
"NCN54",20.35,"Low Fat",0.021369722,"Household",75.8328,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",154.4656
"NCN54",20.35,"Low Fat",0.021413346,"Household",76.2328,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",463.3968
"NCN54",20.35,"Low Fat",0.021447102,"Household",76.3328,"OUT017",2007,"Small","Tier 2","Supermarket Type1",1312.9576
"NCN55",14.6,"LF",0,"Others",242.3538,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5287.7836
"NCN55",14.6,"Low Fat",0.059582996,"Others",238.8538,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",6008.845
"NCN55",14.6,"Low Fat",0.059611153,"Others",238.3538,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2163.1842
"NCO02",11.15,"Low Fat",0,"Others",65.0142,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1120.5414
"NCO02",12.857645184136201,"Low Fat",0.073012871,"Others",67.5142,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2306.997
"NCO02",11.15,"Low Fat",0.073354286,"Others",66.8142,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2372.9112
"NCO02",11.15,"Low Fat",0.073516952,"Others",65.9142,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",790.9704
"NCO02",11.15,"Low Fat",0.073783159,"Others",66.0142,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",988.713
"NCO05",12.857645184136201,"Low Fat",0.046333982,"Health and Hygiene",97.2384,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2660.5368
"NCO05",7.27,"Low Fat",0.046520703,"Health and Hygiene",97.7384,"OUT013",1987,"High","Tier 3","Supermarket Type1",591.2304
"NCO05",7.27,"Low Fat",0.046631836,"Health and Hygiene",98.4384,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1576.6144
