"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"NCM43",,"Low Fat",0.01938106,"Others",164.321,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5546.114
"NCM43",14.5,"Low Fat",0.019459164,"Others",161.621,"OUT013",1987,"High","Tier 3","Supermarket Type1",2120.573
"NCM43",14.5,"Low Fat",0.032597778,"Others",163.621,"OUT010",1998,,"Tier 3","Grocery Store",815.605
"NCM53",18.75,"Low Fat",0.052146456,"Health and Hygiene",104.628,"OUT045",2002,,"Tier 2","Supermarket Type1",745.696
"NCM53",18.75,"Low Fat",0.052252908,"Health and Hygiene",105.728,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1704.448
"NCM54",,"Low Fat",0.050692386,"Household",125.6678,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4832.3764
"NCM54",17.7,"LF",0.051146565,"Household",127.3678,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3306.3628
"NCN05",8.235,"Low Fat",0.014456938,"Health and Hygiene",184.795,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1464.76
"NCN06",8.39,"Low Fat",0.120497266,"Household",162.2868,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2620.5888
"NCN06",8.39,"Low Fat",0.20168772,"Household",162.8868,"OUT010",1998,,"Tier 3","Grocery Store",327.5736
"NCN07",18.5,"Low Fat",0.033997473,"Others",129.9284,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1845.5976
"NCN14",,"Low Fat",0.160936178,"Others",184.2608,"OUT019",1985,"Small","Tier 1","Grocery Store",367.5216
"NCN18",8.895,"LF",0.124967595,"Household",112.7544,"OUT045",2002,,"Tier 2","Supermarket Type1",3467.4864
"NCN19",13.1,"Low Fat",0,"Others",189.253,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1518.024
"NCN19",,"Low Fat",0.021184746,"Others",189.553,"OUT019",1985,"Small","Tier 1","Grocery Store",379.506
"NCN26",10.85,"LF",0.048004263,"Household",117.5808,"OUT010",1998,,"Tier 3","Grocery Store",351.5424
"NCN30",16.35,"Low Fat",0.016979063,"Household",97.441,"OUT013",1987,"High","Tier 3","Supermarket Type1",772.328
"NCN30",16.35,"Low Fat",0.016989991,"Household",98.541,"OUT035",2004,"Small","Tier 2","Supermarket Type1",772.328
"NCN30",16.35,"LF",0.016993204,"Household",95.741,"OUT046",1997,"Small","Tier 1","Supermarket Type1",965.41
"NCN30",16.35,"Low Fat",0.017062427,"Household",98.141,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1544.656
"NCN30",16.35,"Low Fat",0.02844314,"Household",98.141,"OUT010",1998,,"Tier 3","Grocery Store",386.164
"NCN41",17,"Low Fat",0.052209303,"Health and Hygiene",122.373,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2586.633
"NCN41",17,"Low Fat",0.087387669,"Health and Hygiene",125.073,"OUT010",1998,,"Tier 3","Grocery Store",369.519
"NCN42",,"Low Fat",0.014153743,"Household",145.6418,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3825.6868
"NCN43",12.15,"Low Fat",0,"Others",123.773,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3325.671
"NCN43",,"Low Fat",0.006727008,"Others",125.173,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3202.498
"NCN43",12.15,"Low Fat",0.006754117,"Others",122.173,"OUT013",1987,"High","Tier 3","Supermarket Type1",2586.633
"NCN43",,"Low Fat",0.011835436,"Others",121.373,"OUT019",1985,"Small","Tier 1","Grocery Store",246.346
"NCN53",,"Low Fat",0.030208465,"Health and Hygiene",35.4874,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1693.7952
"NCN53",5.175,"LF",0.030349723,"Health and Hygiene",37.0874,"OUT035",2004,"Small","Tier 2","Supermarket Type1",423.4488
"NCN53",5.175,"Low Fat",0.050808821,"Health and Hygiene",33.6874,"OUT010",1998,,"Tier 3","Grocery Store",70.5748
"NCN55",14.6,"Low Fat",0.059732844,"Others",241.2538,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5287.7836
"NCN55",14.6,"Low Fat",0.059827007,"Others",239.2538,"OUT017",2007,,"Tier 2","Supermarket Type1",3605.307
"NCO02",11.15,"Low Fat",0.07366703,"Others",66.2142,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",131.8284
"NCO05",7.27,"Low Fat",0.046559448,"Health and Hygiene",100.5384,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2463.46
"NCO05",7.27,"Low Fat",0.046749112,"Health and Hygiene",100.4384,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1970.768
"NCO06",19.25,"Low Fat",0.108030434,"Household",32.4558,"OUT046",1997,"Small","Tier 1","Supermarket Type1",101.8674
"NCO06",19.25,"Low Fat",0.108470504,"Household",33.4558,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",441.4254
"NCO07",,"Low Fat",0.017116983,"Others",211.956,"OUT019",1985,"Small","Tier 1","Grocery Store",213.056
"NCO14",9.6,"Low Fat",0.029638267,"Household",42.6086,"OUT035",2004,"Small","Tier 2","Supermarket Type1",133.8258
"NCO14",9.6,"Low Fat",0.02981155,"Household",45.2086,"OUT017",2007,,"Tier 2","Supermarket Type1",669.129
"NCO14",9.6,"Low Fat",0.049617765,"Household",44.2086,"OUT010",1998,,"Tier 3","Grocery Store",44.6086
"NCO17",10,"Low Fat",0.073678663,"Health and Hygiene",120.944,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2037.348
"NCO17",10,"Low Fat",0.073794811,"Health and Hygiene",121.444,"OUT017",2007,,"Tier 2","Supermarket Type1",2516.724
"NCO17",,"Low Fat",0.128478462,"Health and Hygiene",117.944,"OUT019",1985,"Small","Tier 1","Grocery Store",239.688
"NCO18",13.15,"Low Fat",0.024651269,"Household",179.5686,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1422.1488
"NCO26",7.235,"Low Fat",0.076841095,"Household",117.5492,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1969.4364
"NCO26",7.235,"Low Fat",0.077011493,"Household",117.3492,"OUT045",2002,,"Tier 2","Supermarket Type1",1506.0396
"NCO29",11.15,"Low Fat",0.032250092,"Health and Hygiene",164.0526,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4769.1254
"NCO29",11.15,"Low Fat",0.032438645,"Health and Hygiene",163.0526,"OUT017",2007,,"Tier 2","Supermarket Type1",2302.3364
"NCO41",,"Low Fat",0.018757586,"Health and Hygiene",96.9384,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2167.8448
"NCO41",12.5,"Low Fat",0.018848862,"Health and Hygiene",96.7384,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2167.8448
"NCO41",12.5,"Low Fat",0.018887088,"Health and Hygiene",98.8384,"OUT045",2002,,"Tier 2","Supermarket Type1",1280.9992
"NCO42",,"Low Fat",0.024536199,"Household",144.6102,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3791.0652
"NCO42",21.25,"LF",0.024650932,"Household",146.0102,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2916.204
"NCO43",5.5,"Low Fat",0.047364617,"Others",100.0016,"OUT017",2007,,"Tier 2","Supermarket Type1",708.4112
"NCO53",16.2,"Low Fat",0,"Health and Hygiene",182.1608,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3123.9336
"NCO54",19.5,"Low Fat",0.014296484,"Household",53.7614,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1436.7964
"NCO54",19.5,"Low Fat",0.01430324,"Household",57.2614,"OUT045",2002,,"Tier 2","Supermarket Type1",1547.3192
"NCO55",,"Low Fat",0.090596378,"Others",106.6938,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2251.0698
"NCO55",12.8,"Low Fat",0.091221855,"Others",105.5938,"OUT045",2002,,"Tier 2","Supermarket Type1",2143.876
"NCP05",19.6,"Low Fat",0,"Health and Hygiene",150.3024,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2580.6408
"NCP05",19.6,"Low Fat",0.025281802,"Health and Hygiene",152.0024,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2884.2456
"NCP05",19.6,"Low Fat",0.025286583,"Health and Hygiene",151.8024,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1366.2216
"NCP05",19.6,"Low Fat",0.042324556,"Health and Hygiene",150.9024,"OUT010",1998,,"Tier 3","Grocery Store",303.6048
"NCP06",20.7,"Low Fat",0.039245805,"Household",151.4366,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1511.366
"NCP06",20.7,"Low Fat",0.039306822,"Household",150.7366,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3325.0052
"NCP06",20.7,"Low Fat",0.039405676,"Household",149.8366,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2267.049
"NCP14",8.275,"Low Fat",0.110913601,"Household",106.3306,"OUT017",2007,,"Tier 2","Supermarket Type1",1254.3672
"NCP17",19.35,"Low Fat",0,"Health and Hygiene",65.3168,"OUT010",1998,,"Tier 3","Grocery Store",191.7504
"NCP18",12.15,"Low Fat",0.028592842,"Household",151.0708,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2858.9452
"NCP18",12.15,"Low Fat",0.02859825,"Household",150.4708,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2257.062
"NCP29",8.42,"Low Fat",0.112177581,"Health and Hygiene",65.9168,"OUT013",1987,"High","Tier 3","Supermarket Type1",958.752
"NCP29",8.42,"Low Fat",0.11227101,"Health and Hygiene",63.2168,"OUT046",1997,"Small","Tier 1","Supermarket Type1",703.0848
"NCP41",16.6,"Low Fat",0.027133398,"Health and Hygiene",106.2596,"OUT010",1998,,"Tier 3","Grocery Store",215.7192
"NCP41",,"Low Fat",0.028382853,"Health and Hygiene",109.4596,"OUT019",1985,"Small","Tier 1","Grocery Store",647.1576
"NCP42",8.51,"Low Fat",0.016201845,"Household",195.2478,"OUT017",2007,,"Tier 2","Supermarket Type1",4262.4516
"NCP43",17.75,"Low Fat",0.030631323,"Others",178.566,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2516.724
"NCP43",,"Low Fat",0.053413906,"Others",181.766,"OUT019",1985,"Small","Tier 1","Grocery Store",179.766
"NCP50",17.35,"Low Fat",0,"Others",79.2618,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",966.7416
"NCP50",17.35,"Low Fat",0.020559846,"Others",78.7618,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1288.9888
"NCP53",,"Low Fat",0.032731074,"Health and Hygiene",235.6906,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5704.5744
"NCP53",14.75,"Low Fat",0.032862976,"Health and Hygiene",238.6906,"OUT013",1987,"High","Tier 3","Supermarket Type1",4278.4308
"NCP53",14.75,"Low Fat",0.033024328,"Health and Hygiene",236.6906,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3089.9778
"NCP54",15.35,"Low Fat",0.035204319,"Household",122.873,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2832.979
"NCQ02",12.6,"Low Fat",0.007450258,"Household",186.7556,"OUT013",1987,"High","Tier 3","Supermarket Type1",2816.334
"NCQ02",12.6,"Low Fat",0.007455054,"Household",186.9556,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3942.8676
"NCQ02",12.6,"Low Fat",0.007468056,"Household",186.9556,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3379.6008
"NCQ05",,"Low Fat",0,"Health and Hygiene",152.0708,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2106.5912
"NCQ05",11.395,"LF",0.021602001,"Health and Hygiene",149.1708,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2708.4744
"NCQ06",,"Low Fat",0.041621987,"Household",253.6014,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6630.0364
"NCQ06",13,"Low Fat",0.041789718,"Household",256.1014,"OUT013",1987,"High","Tier 3","Supermarket Type1",2550.014
"NCQ06",13,"Low Fat",0.041816615,"Household",254.5014,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4845.0266
"NCQ18",15.75,"Low Fat",0.134960397,"Household",101.37,"OUT013",1987,"High","Tier 3","Supermarket Type1",2097.27
"NCQ18",15.75,"Low Fat",0.13504726,"Household",98.57,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2496.75
"NCQ29",12,"Low Fat",0,"Health and Hygiene",262.3278,"OUT017",2007,,"Tier 2","Supermarket Type1",1561.9668
"NCQ29",12,"Low Fat",0.104230135,"Health and Hygiene",259.5278,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2603.278
"NCQ38",16.35,"Low Fat",0.013363902,"Others",106.128,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1917.504
"NCQ38",16.35,"Low Fat",0.013387211,"Others",105.628,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1065.28
"NCQ41",14.8,"Low Fat",0.032606181,"Health and Hygiene",193.5794,"OUT010",1998,,"Tier 3","Grocery Store",390.1588
"NCQ42",20.35,"Low Fat",0,"Household",125.1678,"OUT017",2007,,"Tier 2","Supermarket Type1",1907.517
"NCQ42",20.35,"Low Fat",0.039329257,"Household",127.6678,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2924.8594
"NCQ42",,"Low Fat",0.068753558,"Household",127.9678,"OUT019",1985,"Small","Tier 1","Grocery Store",254.3356
"NCQ43",17.75,"Low Fat",0.111931193,"Others",108.8912,"OUT017",2007,,"Tier 2","Supermarket Type1",327.5736
"NCQ50",18.75,"Low Fat",0,"Household",213.3218,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3419.5488
"NCQ53",17.6,"Low Fat",0.018905326,"Health and Hygiene",234.659,"OUT046",1997,"Small","Tier 1","Supermarket Type1",8508.924
"NCQ53",17.6,"Low Fat",0.018934719,"Health and Hygiene",237.759,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3545.385
"NCQ54",17.7,"Low Fat",0.012593467,"Household",167.6474,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3874.2902
"NCR05",10.1,"Low Fat",0.054620504,"Health and Hygiene",197.5084,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2976.126
"NCR05",10.1,"Low Fat",0.054741627,"Health and Hygiene",200.2084,"OUT045",2002,,"Tier 2","Supermarket Type1",3174.5344
"NCR05",10.1,"Low Fat",0.054853377,"Health and Hygiene",198.6084,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2182.4924
"NCR17",9.8,"Low Fat",0.024482644,"Health and Hygiene",116.2492,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2896.23
"NCR29",,"Low Fat",0.054376275,"Health and Hygiene",56.293,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2546.685
"NCR29",7.565,"Low Fat",0.054751689,"Health and Hygiene",54.793,"OUT045",2002,,"Tier 2","Supermarket Type1",622.523
"NCR30",20.6,"Low Fat",0.070933894,"Household",74.8696,"OUT013",1987,"High","Tier 3","Supermarket Type1",223.7088
"NCR30",20.6,"Low Fat",0.071136948,"Household",76.3696,"OUT045",2002,,"Tier 2","Supermarket Type1",372.848
"NCR38",17.25,"Low Fat",0.113748685,"Household",251.3724,"OUT045",2002,,"Tier 2","Supermarket Type1",6795.1548
"NCR38",,"Low Fat",0.19875618,"Household",250.7724,"OUT019",1985,"Small","Tier 1","Grocery Store",251.6724
"NCR41",17.85,"Low Fat",0.018023997,"Health and Hygiene",95.9094,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2285.0256
"NCR42",9.105,"Low Fat",0.038559926,"Household",33.89,"OUT045",2002,,"Tier 2","Supermarket Type1",99.87
"NCR42",9.105,"Low Fat",0.064410783,"Household",33.39,"OUT010",1998,,"Tier 3","Grocery Store",33.29
"NCR50",,"LF",0.011762847,"Household",153.534,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7503.566
"NCR50",20.2,"Low Fat",0.011838464,"Household",155.134,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2603.278
"NCR53",12.15,"Low Fat",0,"Health and Hygiene",224.4404,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5626.01
"NCR53",,"Low Fat",0.144338493,"Health and Hygiene",224.4404,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6976.2524
"NCR53",12.15,"Low Fat",0.145013434,"Health and Hygiene",225.0404,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4950.8888
"NCR53",12.15,"Low Fat",0.242768664,"Health and Hygiene",226.5404,"OUT010",1998,,"Tier 3","Grocery Store",225.0404
"NCR54",16.35,"Low Fat",0.090486828,"Household",195.211,"OUT013",1987,"High","Tier 3","Supermarket Type1",2553.343
"NCS05",,"low fat",0.020876485,"Health and Hygiene",133.7942,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1722.4246
"NCS05",11.5,"Low Fat",0.020960615,"Health and Hygiene",133.2942,"OUT013",1987,"High","Tier 3","Supermarket Type1",2649.884
"NCS05",11.5,"Low Fat",0.021020616,"Health and Hygiene",130.7942,"OUT045",2002,,"Tier 2","Supermarket Type1",2782.3782
"NCS06",7.935,"Low Fat",0.031730739,"Household",261.091,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2366.919
"NCS17",,"Low Fat",0.080111611,"Health and Hygiene",94.6436,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4065.3748
"NCS17",18.6,"Low Fat",0.080829372,"Health and Hygiene",96.4436,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2741.7644
"NCS29",,"LF",0.069208684,"Health and Hygiene",264.0884,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4504.8028
"NCS29",9,"Low Fat",0.069487587,"Health and Hygiene",266.6884,"OUT013",1987,"High","Tier 3","Supermarket Type1",3974.826
"NCS29",9,"Low Fat",0.069938838,"Health and Hygiene",264.8884,"OUT017",2007,,"Tier 2","Supermarket Type1",2914.8724
"NCS30",5.945,"LF",0.093008616,"Household",127.8652,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2195.8084
"NCS30",5.945,"Low Fat",0.093170838,"Household",127.3652,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1549.9824
"NCS30",5.945,"Low Fat",0.155706798,"Household",127.9652,"OUT010",1998,,"Tier 3","Grocery Store",645.826
"NCS42",8.6,"Low Fat",0.069524391,"Household",91.8146,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2371.5796
"NCS54",13.6,"Low Fat",0.010008699,"Household",176.737,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4940.236
"NCS54",13.6,"Low Fat",0.010013429,"Household",176.437,"OUT045",2002,,"Tier 2","Supermarket Type1",4587.362
"NCT05",10.895,"Low Fat",0.020934413,"Health and Hygiene",256.5672,"OUT013",1987,"High","Tier 3","Supermarket Type1",4090.6752
"NCT05",10.895,"Low Fat",0.020994339,"Health and Hygiene",255.6672,"OUT045",2002,,"Tier 2","Supermarket Type1",4346.3424
"NCT05",10.895,"LF",0.021037197,"Health and Hygiene",255.9672,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",4857.6768
"NCT06",17.1,"Low Fat",0.038705317,"Household",165.0842,"OUT013",1987,"High","Tier 3","Supermarket Type1",2320.9788
"NCT06",17.1,"Low Fat",0.038816115,"Household",166.4842,"OUT045",2002,,"Tier 2","Supermarket Type1",1326.2736
"NCT06",,"Low Fat",0.067824456,"Household",167.7842,"OUT019",1985,"Small","Tier 1","Grocery Store",165.7842
"NCT17",,"Low Fat",0.041663111,"Health and Hygiene",188.6214,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6029.4848
"NCT18",14.6,"Low Fat",0.059393919,"Household",181.7976,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3259.7568
"NCT18",14.6,"Low Fat",0.059741172,"Household",179.6976,"OUT017",2007,,"Tier 2","Supermarket Type1",5070.7328
"NCT29",12.6,"Low Fat",0.064110725,"Health and Hygiene",122.3414,"OUT046",1997,"Small","Tier 1","Supermarket Type1",243.6828
"NCT30",9.1,"Low Fat",0.080747059,"Household",46.9718,"OUT017",2007,,"Tier 2","Supermarket Type1",850.8924
"NCT30",9.1,"Low Fat",0.134393836,"Household",48.0718,"OUT010",1998,,"Tier 3","Grocery Store",47.2718
"NCT30",,"Low Fat",0.140582485,"Household",47.1718,"OUT019",1985,"Small","Tier 1","Grocery Store",141.8154
"NCT41",15.7,"LF",0.055943697,"Health and Hygiene",150.6024,"OUT013",1987,"High","Tier 3","Supermarket Type1",2428.8384
"NCT42",,"Low Fat",0.024766802,"Household",151.0392,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3281.0624
"NCT42",5.88,"Low Fat",0.024882614,"Household",149.4392,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1640.5312
"NCT42",5.88,"Low Fat",0.0249887,"Household",150.3392,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",447.4176
"NCT53",,"Low Fat",0.084245356,"Health and Hygiene",164.6526,"OUT019",1985,"Small","Tier 1","Grocery Store",657.8104
"NCU05",,"Low Fat",0.058451805,"Health and Hygiene",79.9618,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",241.6854
"NCU17",5.32,"Low Fat",0,"Health and Hygiene",101.7674,"OUT013",1987,"High","Tier 3","Supermarket Type1",1120.5414
"NCU17",5.32,"Low Fat",0.093027718,"Health and Hygiene",101.4674,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2954.1546
"NCU17",5.32,"Low Fat",0.093071679,"Health and Hygiene",103.8674,"OUT045",2002,,"Tier 2","Supermarket Type1",509.337
"NCU17",5.32,"Low Fat",0.093261677,"Health and Hygiene",100.9674,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1222.4088
"NCU29",,"Low Fat",0.025354072,"Health and Hygiene",144.476,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3661.9
"NCU30",5.11,"Low Fat",0,"Household",164.721,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3588.662
"NCU30",5.11,"Low Fat",0.034945416,"Household",161.121,"OUT045",2002,,"Tier 2","Supermarket Type1",2609.936
"NCU42",,"Low Fat",0.019412192,"Household",166.5474,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4379.6324
"NCU42",9,"Low Fat",0.019536981,"Household",170.0474,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4211.185
"NCU42",9,"Low Fat",0.019546214,"Household",168.1474,"OUT045",2002,,"Tier 2","Supermarket Type1",4211.185
"NCV05",10.1,"Low Fat",0.030269774,"Health and Hygiene",152.4656,"OUT045",2002,,"Tier 2","Supermarket Type1",2934.8464
"NCV06",,"Low Fat",0.066358426,"Household",195.2478,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7168.6686
"NCV06",11.3,"Low Fat",0.066668724,"Household",192.4478,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2712.4692
"NCV06",11.3,"Low Fat",0.066681333,"Household",194.4478,"OUT046",1997,"Small","Tier 1","Supermarket Type1",387.4956
"NCV17",18.85,"Low Fat",0.016107549,"Health and Hygiene",129.7626,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3016.7398
